root_og	n_species	n_phyla	n_classes	n_orders	n_families	n_genera	phyla_set
316A4	1	1	1	1	1	1	['Pseudomonadota']
316A5	1	1	1	1	1	1	['Pseudomonadota']
316AA	1	1	1	1	1	1	['Pseudomonadota']
316AR	1	1	1	1	1	1	['Pseudomonadota']
316BN	1	1	1	1	1	1	['Pseudomonadota']
316BW	1	1	1	1	1	1	['Pseudomonadota']
316C1	5	1	1	1	1	1	['Pseudomonadota']
316C5	1	1	1	1	1	1	['Pseudomonadota']
316CF	1	1	1	1	1	1	['Pseudomonadota']
316CK	1	1	1	1	1	1	['Pseudomonadota']
316D3	1	1	1	1	1	1	['Pseudomonadota']
316D4	1	1	1	1	1	1	['Pseudomonadota']
316D5	1	1	1	1	1	1	['Pseudomonadota']
316D7	1	1	1	1	1	1	['Pseudomonadota']
316DB	1	1	1	1	1	1	['Pseudomonadota']
316DF	1	1	1	1	1	1	['Pseudomonadota']
316DG	1	1	1	1	1	1	['Pseudomonadota']
316E2	1	1	1	1	1	1	['Pseudomonadota']
316EH	1	1	1	1	1	1	['Pseudomonadota']
316EK	1	1	1	1	1	1	['Pseudomonadota']
316EM	1	1	1	1	1	1	['Pseudomonadota']
316EN	1	1	1	1	1	1	['Pseudomonadota']
316EP	1	1	1	1	1	1	['Pseudomonadota']
316FA	2	1	1	1	1	1	['Pseudomonadota']
316G4	1	1	1	1	1	1	['Pseudomonadota']
316G6	3	1	1	1	1	1	['Pseudomonadota']
316G8	1	1	1	1	1	1	['Pseudomonadota']
316GC	3	1	1	1	1	2	['Pseudomonadota']
316GH	3	1	1	1	1	1	['Pseudomonadota']
316GJ	1	1	1	1	1	1	['Pseudomonadota']
316GS	1	1	1	1	1	1	['Pseudomonadota']
316GW	2	1	1	1	1	2	['Pseudomonadota']
316GX	1	1	1	1	1	1	['Pseudomonadota']
316GZ	1	1	1	1	1	1	['Pseudomonadota']
316H0	1	1	1	1	1	1	['Pseudomonadota']
316H4	3	1	1	1	1	1	['Pseudomonadota']
316H9	1	1	1	1	1	1	['Pseudomonadota']
316HE	2	1	1	1	1	1	['Pseudomonadota']
316HJ	1	1	1	1	1	1	['Pseudomonadota']
316HN	1	1	1	1	1	1	['Pseudomonadota']
316HQ	1	1	1	1	1	1	['Pseudomonadota']
316I2	2	1	1	1	1	1	['Pseudomonadota']
316IH	1	1	1	1	1	1	['Pseudomonadota']
316II	1	1	1	1	1	1	['Pseudomonadota']
316IJ	1	1	1	1	1	1	['Pseudomonadota']
316IM	1	1	1	1	1	1	['Pseudomonadota']
316IQ	3	1	1	1	1	1	['Pseudomonadota']
316IU	1	1	1	1	1	1	['Pseudomonadota']
316IV	1	1	1	1	1	1	['Pseudomonadota']
316IW	1	1	1	1	1	1	['Pseudomonadota']
316J8	1	1	1	1	1	1	['Pseudomonadota']
316JB	1	1	1	1	1	1	['Pseudomonadota']
316JC	1	1	1	1	1	1	['Pseudomonadota']
316JE	3	1	1	1	1	1	['Pseudomonadota']
316JP	1	1	1	1	1	1	['Pseudomonadota']
316JW	1	1	1	1	1	1	['Pseudomonadota']
316JZ	2	1	1	1	1	1	['Pseudomonadota']
316K0	1	1	1	1	1	1	['Pseudomonadota']
316KE	1	1	1	1	1	1	['Pseudomonadota']
316KI	3	1	1	1	1	1	['Pseudomonadota']
316KJ	1	1	1	1	1	1	['Pseudomonadota']
316KK	1	1	1	1	1	1	['Pseudomonadota']
316KN	1	1	1	1	1	1	['Pseudomonadota']
316KP	1	1	1	1	1	1	['Pseudomonadota']
316KW	1	1	1	1	1	1	['Pseudomonadota']
316KZ	1	1	1	1	1	1	['Pseudomonadota']
316M0	1	1	1	1	1	1	['Pseudomonadota']
316M2	1	1	1	1	1	1	['Pseudomonadota']
316M7	1	1	1	1	1	1	['Pseudomonadota']
316M9	1	1	1	1	1	1	['Pseudomonadota']
316MD	1	1	1	1	1	1	['Pseudomonadota']
316MI	1	1	1	1	1	1	['Pseudomonadota']
316MQ	3	1	1	1	1	1	['Pseudomonadota']
316N3	1	1	1	1	1	1	['Pseudomonadota']
316N7	1	1	1	1	1	1	['Pseudomonadota']
316N9	1	1	1	1	1	1	['Pseudomonadota']
316NC	3	1	1	1	1	1	['Pseudomonadota']
316NF	1	1	1	1	1	1	['Pseudomonadota']
316NG	1	1	1	1	1	1	['Pseudomonadota']
316NN	2	1	1	1	1	1	['Pseudomonadota']
316NR	3	1	1	1	1	1	['Pseudomonadota']
316NT	1	1	1	1	1	1	['Pseudomonadota']
316NV	1	1	1	1	1	1	['Pseudomonadota']
316NW	1	1	1	1	1	1	['Pseudomonadota']
316P2	1	1	1	1	1	1	['Pseudomonadota']
316P3	1	1	1	1	1	1	['Pseudomonadota']
316PN	1	1	1	1	1	1	['Pseudomonadota']
316PP	1	1	1	1	1	1	['Pseudomonadota']
316PT	1	1	1	1	1	1	['Pseudomonadota']
316PU	1	1	1	1	1	1	['Pseudomonadota']
316PX	1	1	1	1	1	1	['Pseudomonadota']
316Q3	1	1	1	1	1	1	['Pseudomonadota']
316Q6	1	1	1	1	1	1	['Pseudomonadota']
316QF	1	1	1	1	1	1	['Pseudomonadota']
316QG	1	1	1	1	1	1	['Pseudomonadota']
316QH	1	1	1	1	1	1	['Pseudomonadota']
316QK	1	1	1	1	1	1	['Pseudomonadota']
316QM	1	1	1	1	1	1	['Pseudomonadota']
316QR	2	1	1	1	1	1	['Pseudomonadota']
316QT	1	1	1	1	1	1	['Pseudomonadota']
316QW	1	1	1	1	1	1	['Pseudomonadota']
316R0	1	1	1	1	1	1	['Pseudomonadota']
316RP	1	1	1	1	1	1	['Pseudomonadota']
316RV	1	1	1	1	1	1	['Pseudomonadota']
316RW	1	1	1	1	1	1	['Pseudomonadota']
316S1	1	1	1	1	1	1	['Pseudomonadota']
316S2	2	1	1	1	1	1	['Pseudomonadota']
316S6	2	1	1	1	1	2	['Pseudomonadota']
316S8	1	1	1	1	1	1	['Pseudomonadota']
316SN	1	1	1	1	1	1	['Pseudomonadota']
316SQ	1	1	1	1	1	1	['Pseudomonadota']
316SX	1	1	1	1	1	1	['Pseudomonadota']
316SZ	2	1	1	1	1	1	['Pseudomonadota']
316T2	1	1	1	1	1	1	['Pseudomonadota']
316T5	3	1	1	1	1	1	['Pseudomonadota']
316TD	1	1	1	1	1	1	['Pseudomonadota']
316TH	1	1	1	1	1	1	['Pseudomonadota']
316U3	1	1	1	1	1	1	['Pseudomonadota']
316U4	3	1	1	1	1	1	['Pseudomonadota']
316UG	1	1	1	1	1	1	['Pseudomonadota']
316UK	1	1	1	1	1	1	['Pseudomonadota']
316UY	3	1	1	1	1	1	['Pseudomonadota']
316UZ	3	1	1	1	1	1	['Pseudomonadota']
316V0	1	1	1	1	1	1	['Pseudomonadota']
316V4	4	1	1	2	2	3	['Pseudomonadota']
316V7	1	1	1	1	1	1	['Pseudomonadota']
316V8	1	1	1	1	1	1	['Pseudomonadota']
316VQ	1	1	1	1	1	1	['Pseudomonadota']
316VS	1	1	1	1	1	1	['Pseudomonadota']
316VU	1	1	1	1	1	1	['Pseudomonadota']
316VW	1	1	1	1	1	1	['Pseudomonadota']
316VZ	1	1	1	1	1	1	['Pseudomonadota']
316W3	1	1	1	1	1	1	['Pseudomonadota']
316W7	1	1	1	1	1	1	['Pseudomonadota']
316WB	1	1	1	1	1	1	['Bacteroidota']
316WC	1	1	1	1	1	1	['Pseudomonadota']
316WN	1	1	1	1	1	1	['Pseudomonadota']
316WP	2	1	1	1	1	1	['Pseudomonadota']
316X6	2	1	1	1	1	1	['Pseudomonadota']
316XP	1	1	1	1	1	1	['Pseudomonadota']
316XU	1	1	1	1	1	1	['Pseudomonadota']
316XY	1	1	1	1	1	1	['Pseudomonadota']
316YG	1	1	1	1	1	1	['Pseudomonadota']
316YM	1	1	1	1	1	1	['Pseudomonadota']
316YQ	1	1	1	1	1	1	['Pseudomonadota']
316YV	1	1	1	1	1	1	['Cyanobacteriota']
316Z4	1	1	1	1	1	1	['Pseudomonadota']
316Z7	1	1	1	1	1	1	['Pseudomonadota']
316ZB	2	1	1	1	1	1	['Pseudomonadota']
316ZC	1	1	1	1	1	1	['Pseudomonadota']
316ZM	3	1	1	1	1	1	['Pseudomonadota']
316ZP	1	1	1	1	1	1	['Pseudomonadota']
31703	1	1	1	1	1	1	['Pseudomonadota']
31704	1	1	1	1	1	1	['Pseudomonadota']
3170F	1	1	1	1	1	1	['Pseudomonadota']
3170H	2	1	1	1	1	1	['Pseudomonadota']
3170S	1	1	1	1	1	1	['Pseudomonadota']
31717	1	1	1	1	1	1	['Pseudomonadota']
3171D	1	1	1	1	1	1	['Pseudomonadota']
3171Y	1	1	1	1	1	1	['Pseudomonadota']
31722	1	1	1	1	1	1	['Pseudomonadota']
31724	1	1	1	1	1	1	['Pseudomonadota']
31726	1	1	1	1	1	1	['Pseudomonadota']
31727	3	1	1	1	1	1	['Pseudomonadota']
31729	2	1	1	1	1	1	['Pseudomonadota']
3172B	5	2	2	3	3	3	['Pseudomonadota' 'Cyanobacteriota']
3172H	1	1	1	1	1	1	['Pseudomonadota']
3172I	1	1	1	1	1	1	['Pseudomonadota']
3172J	1	1	1	1	1	1	['Pseudomonadota']
3172T	1	1	1	1	1	1	['Pseudomonadota']
3172V	1	1	1	1	1	1	['Pseudomonadota']
31737	1	1	1	1	1	1	['Pseudomonadota']
3173I	1	1	1	1	1	1	['Pseudomonadota']
3173P	1	1	1	1	1	1	['Pseudomonadota']
3173W	1	1	1	1	1	1	['Pseudomonadota']
3173Y	1	1	1	1	1	1	['Pseudomonadota']
31745	3	1	1	1	1	1	['Pseudomonadota']
3174G	1	1	1	1	1	1	['Pseudomonadota']
3174K	1	1	1	1	1	1	['Pseudomonadota']
3174P	1	1	1	1	1	1	['Pseudomonadota']
3174X	1	1	1	1	1	1	['Pseudomonadota']
3174Y	1	1	1	1	1	1	['Pseudomonadota']
31752	1	1	1	1	1	1	['Pseudomonadota']
3175E	1	1	1	1	1	1	['Pseudomonadota']
3175M	1	1	1	1	1	1	['Pseudomonadota']
3175S	1	1	1	1	1	1	['Pseudomonadota']
3175T	1	1	1	1	1	1	['Pseudomonadota']
3175V	1	1	1	1	1	1	['Pseudomonadota']
3176E	1	1	1	1	1	1	['Pseudomonadota']
3176G	1	1	1	1	1	1	['Pseudomonadota']
3176M	2	1	1	1	1	1	['Pseudomonadota']
3176V	3	1	1	1	1	1	['Pseudomonadota']
31779	1	1	1	1	1	1	['Pseudomonadota']
3177D	3	1	1	1	1	1	['Pseudomonadota']
3177E	3	1	1	1	1	1	['Pseudomonadota']
31785	3	1	1	1	1	1	['Pseudomonadota']
3178E	1	1	1	1	1	1	['Pseudomonadota']
3178F	3	1	1	1	1	1	['Pseudomonadota']
3178M	3	1	1	1	1	1	['Pseudomonadota']
31792	2	1	1	1	1	2	['Pseudomonadota']
31798	1	1	1	1	1	1	['Pseudomonadota']
3179P	1	1	1	1	1	1	['Pseudomonadota']
3179R	3	1	1	1	1	1	['Pseudomonadota']
3179X	1	1	1	1	1	1	['Pseudomonadota']
317AP	1	1	1	1	1	1	['Pseudomonadota']
317AV	2	1	1	1	1	2	['Pseudomonadota']
317AW	1	1	1	1	1	1	['Pseudomonadota']
317B2	1	1	1	1	1	1	['Pseudomonadota']
317B7	1	1	1	1	1	1	['Pseudomonadota']
317BG	1	1	1	1	1	1	['Desulfobacterota']
317BR	1	1	1	1	1	1	['Pseudomonadota']
317BW	1	1	1	1	1	1	['Pseudomonadota']
317BZ	1	1	1	1	1	1	['Pseudomonadota']
317C3	1	1	1	1	1	1	['Pseudomonadota']
317C6	1	1	1	1	1	1	['Pseudomonadota']
317C8	1	1	1	1	1	1	['Pseudomonadota']
317CC	1	1	1	1	1	1	['Pseudomonadota']
317CF	1	1	1	1	1	1	['Pseudomonadota']
317CK	1	1	1	1	1	1	['Bacteroidota']
317CS	1	1	1	1	1	1	['Cyanobacteriota']
317CU	1	1	1	1	1	1	['Pseudomonadota']
317CV	1	1	1	1	1	1	['Pseudomonadota']
317D2	1	1	1	1	1	1	['Pseudomonadota']
317ED	1	1	1	1	1	1	['Pseudomonadota']
317EE	1	1	1	1	1	1	['Pseudomonadota']
317EN	1	1	1	1	1	1	['Pseudomonadota']
317F5	1	1	1	1	1	1	['Desulfobacterota']
317F7	2	1	1	1	1	1	['Pseudomonadota']
317FF	1	1	1	1	1	1	['Pseudomonadota']
317FJ	1	1	1	1	1	1	['Pseudomonadota']
317FT	1	1	1	1	1	1	['Pseudomonadota']
317FU	1	1	1	1	1	1	['Pseudomonadota']
317G3	1	1	1	1	1	1	['Pseudomonadota']
317G6	3	1	1	1	1	1	['Pseudomonadota']
317G9	1	1	1	1	1	1	['Pseudomonadota']
317GK	1	1	1	1	1	1	['Pseudomonadota']
317GP	1	1	1	1	1	1	['Pseudomonadota']
317HF	1	1	1	1	1	1	['Pseudomonadota']
317HM	1	1	1	1	1	1	['Pseudomonadota']
317HW	1	1	1	1	1	1	['Pseudomonadota']
317I4	1	1	1	1	1	1	['Pseudomonadota']
317I9	3	1	1	1	1	1	['Pseudomonadota']
317IA	1	1	1	1	1	1	['Pseudomonadota']
317JA	1	1	1	1	1	1	['Pseudomonadota']
317JD	1	1	1	1	1	1	['Pseudomonadota']
317JR	1	1	1	1	1	1	['Pseudomonadota']
317JW	1	1	1	1	1	1	['Pseudomonadota']
317K1	2	1	1	1	1	1	['Pseudomonadota']
317K2	1	1	1	1	1	1	['Pseudomonadota']
317K5	1	1	1	1	1	1	['Pseudomonadota']
317KE	1	1	1	1	1	1	['Pseudomonadota']
317KH	2	1	1	1	1	1	['Pseudomonadota']
317KW	1	1	1	1	1	1	['Bacteroidota']
317M6	1	1	1	1	1	1	['Pseudomonadota']
317NG	1	1	1	1	1	1	['Pseudomonadota']
317P0	2	1	1	1	1	1	['Pseudomonadota']
317P7	1	1	1	1	1	1	['Pseudomonadota']
317Q6	1	1	1	1	1	1	['Pseudomonadota']
317R8	1	1	1	1	1	1	['Pseudomonadota']
317UF	2	1	1	1	1	2	['Pseudomonadota']
317VM	3	1	1	1	1	1	['Pseudomonadota']
317WH	1	1	1	1	1	1	['Cyanobacteriota']
317Z8	1	1	1	1	1	1	['Desulfobacterota']
3180P	1	1	1	1	1	1	['Desulfobacterota']
31814	1	1	1	1	1	1	['Pseudomonadota']
3182P	1	1	1	1	1	1	['Desulfobacterota']
31837	1	1	1	1	1	1	['Desulfobacterota']
3183X	1	1	1	1	1	1	['Desulfobacterota']
3184B	1	1	1	1	1	1	['Desulfobacterota']
3184Z	1	1	1	1	1	1	['Pseudomonadota']
3185B	1	1	1	1	1	1	['Pseudomonadota']
3185P	1	1	1	1	1	1	['Pseudomonadota']
3186A	1	1	1	1	1	1	['Pseudomonadota']
3186C	1	1	1	1	1	1	['Pseudomonadota']
3186M	1	1	1	1	1	1	['Desulfobacterota']
3186R	1	1	1	1	1	1	['Pseudomonadota']
31878	1	1	1	1	1	1	['Desulfobacterota']
3187D	1	1	1	1	1	1	['Desulfobacterota']
3187E	1	1	1	1	1	1	['Desulfobacterota']
31880	1	1	1	1	1	1	['Desulfobacterota']
31883	1	1	1	1	1	1	['Desulfobacterota']
31885	1	1	1	1	1	1	['Desulfobacterota']
31887	1	1	1	1	1	1	['Pseudomonadota']
3188E	1	1	1	1	1	1	['Desulfobacterota']
3188T	1	1	1	1	1	1	['Desulfobacterota']
3189U	1	1	1	1	1	1	['Desulfobacterota']
318AE	1	1	1	1	1	1	['Desulfobacterota']
318BA	1	1	1	1	1	1	['Desulfobacterota']
318BB	1	1	1	1	1	1	['Bacteroidota']
318BZ	1	1	1	1	1	1	['Pseudomonadota']
318C7	1	1	1	1	1	1	['Desulfobacterota']
318CK	1	1	1	1	1	1	['Desulfobacterota']
318CP	1	1	1	1	1	1	['Desulfobacterota']
318CR	1	1	1	1	1	1	['Desulfobacterota']
318D7	1	1	1	1	1	1	['Desulfobacterota']
318D9	2	1	1	1	1	2	['Pseudomonadota']
318DC	1	1	1	1	1	1	['Desulfobacterota']
318DH	1	1	1	1	1	1	['Desulfobacterota']
318DK	1	1	1	1	1	1	['Desulfobacterota']
318DM	1	1	1	1	1	1	['Pseudomonadota']
318E5	1	1	1	1	1	1	['Pseudomonadota']
318E6	1	1	1	1	1	1	['Bacteroidota']
318EG	1	1	1	1	1	1	['Pseudomonadota']
318F0	1	1	1	1	1	1	['Desulfobacterota']
318F2	1	1	1	1	1	1	['Pseudomonadota']
318F3	1	1	1	1	1	1	['Bacteroidota']
318F6	1	1	1	1	1	1	['Desulfobacterota']
318FB	1	1	1	1	1	1	['Desulfobacterota']
318FE	1	1	1	1	1	1	['Cyanobacteriota']
318FS	1	1	1	1	1	1	['Desulfobacterota']
318FW	1	1	1	1	1	1	['Pseudomonadota']
318GX	1	1	1	1	1	1	['Desulfobacterota']
318GY	2	1	1	1	1	2	['Pseudomonadota']
318GZ	1	1	1	1	1	1	['Desulfobacterota']
318I3	1	1	1	1	1	1	['Pseudomonadota']
318J3	2	1	1	1	1	1	['Pseudomonadota']
318KW	1	1	1	1	1	1	['Pseudomonadota']
318M7	1	1	1	1	1	1	['Pseudomonadota']
318MJ	1	1	1	1	1	1	['Pseudomonadota']
318PJ	1	1	1	1	1	1	['Bacteroidota']
318R1	1	1	1	1	1	1	['Bacteroidota']
318RI	1	1	1	1	1	1	['Cyanobacteriota']
318RJ	1	1	1	1	1	1	['Desulfobacterota']
318S1	1	1	1	1	1	1	['Pseudomonadota']
318S6	1	1	1	1	1	1	['Pseudomonadota']
318TB	1	1	1	1	1	1	['Bacteroidota']
318U5	1	1	1	1	1	1	['Cyanobacteriota']
318V5	2	1	1	1	1	1	['Pseudomonadota']
318VU	1	1	1	1	1	1	['Pseudomonadota']
318WH	1	1	1	1	1	1	['Pseudomonadota']
318WN	1	1	1	1	1	1	['Pseudomonadota']
318Y8	1	1	1	1	1	1	['Pseudomonadota']
318YR	1	1	1	1	1	1	['Pseudomonadota']
318YW	1	1	1	1	1	1	['Pseudomonadota']
3190S	7	1	1	2	2	3	['Pseudomonadota']
31936	1	1	1	1	1	1	['Pseudomonadota']
31938	1	1	1	1	1	1	['Bacteroidota']
3194J	1	1	1	1	1	1	['Pseudomonadota']
3195M	1	1	1	1	1	1	['Pseudomonadota']
3197C	1	1	1	1	1	1	['Pseudomonadota']
3197V	1	1	1	1	1	1	['Pseudomonadota']
31996	1	1	1	1	1	1	['Pseudomonadota']
3199R	1	1	1	1	1	1	['Pseudomonadota']
319A2	1	1	1	1	1	1	['Pseudomonadota']
319CF	1	1	1	1	1	1	['Pseudomonadota']
319CW	1	1	1	1	1	1	['Desulfobacterota']
319FJ	1	1	1	1	1	1	['Pseudomonadota']
319GB	1	1	1	1	1	1	['Pseudomonadota']
319IW	2	1	1	1	1	2	['Pseudomonadota']
319JV	1	1	1	1	1	1	['Pseudomonadota']
319K2	1	1	1	1	1	1	['Pseudomonadota']
319KN	1	1	1	1	1	1	['Pseudomonadota']
319M2	2	1	1	2	2	2	['Pseudomonadota']
319MP	2	1	1	1	1	2	['Pseudomonadota']
319QJ	1	1	1	1	1	1	['Pseudomonadota']
319R0	1	1	1	1	1	1	['Pseudomonadota']
319SY	1	1	1	1	1	1	['Pseudomonadota']
319SZ	1	1	1	1	1	1	['Pseudomonadota']
319T3	2	1	1	1	1	1	['Pseudomonadota']
319U8	1	1	1	1	1	1	['Cyanobacteriota']
319VP	1	1	1	1	1	1	['Pseudomonadota']
319WF	1	1	1	1	1	1	['Pseudomonadota']
319Y1	1	1	1	1	1	1	['Pseudomonadota']
319Y2	2	1	1	1	2	2	['Pseudomonadota']
319YV	1	1	1	1	1	1	['Pseudomonadota']
319YX	1	1	1	1	1	1	['Pseudomonadota']
319ZK	1	1	1	1	1	1	['Pseudomonadota']
31A0G	1	1	1	1	1	1	['Pseudomonadota']
31A0K	2	2	2	2	2	2	['Pseudomonadota' 'Cyanobacteriota']
31A35	1	1	1	1	1	1	['Pseudomonadota']
31A3Q	2	1	1	1	1	2	['Pseudomonadota']
31A4I	1	1	1	1	1	1	['Pseudomonadota']
31A5D	1	1	1	1	1	1	['Pseudomonadota']
31A5Y	1	1	1	1	1	1	['Pseudomonadota']
31A5Z	2	1	1	1	1	1	['Pseudomonadota']
31A6Z	1	1	1	1	1	1	['Pseudomonadota']
31A7H	3	1	1	1	1	1	['Pseudomonadota']
31A7N	1	1	1	1	1	1	['Pseudomonadota']
31A8H	1	1	1	1	1	1	['Pseudomonadota']
31A8V	1	1	1	1	1	1	['Pseudomonadota']
31AA2	1	1	1	1	1	1	['Pseudomonadota']
31ABE	1	1	1	1	1	1	['Desulfobacterota']
31ADF	1	1	1	1	1	1	['Pseudomonadota']
31AHA	1	1	1	1	1	1	['Pseudomonadota']
31AHW	1	1	1	1	1	1	['Pseudomonadota']
31AIN	1	1	1	1	1	1	['Pseudomonadota']
31AKJ	4	1	1	1	2	2	['Pseudomonadota']
31AKY	1	1	1	1	1	1	['Pseudomonadota']
31AM7	1	1	1	1	1	1	['Pseudomonadota']
31AN8	2	1	1	1	1	1	['Pseudomonadota']
31ANM	1	1	1	1	1	1	['Pseudomonadota']
31AP3	1	1	1	1	1	1	['Pseudomonadota']
31APD	1	1	1	1	1	1	['Pseudomonadota']
31ARN	1	1	1	1	1	1	['Pseudomonadota']
31ATI	3	1	1	1	1	1	['Pseudomonadota']
31AVG	1	1	1	1	1	1	['Pseudomonadota']
31AWS	1	1	1	1	1	1	['Pseudomonadota']
31AX4	1	1	1	1	1	1	['Pseudomonadota']
31AXS	3	1	1	1	1	1	['Pseudomonadota']
31AZ0	3	1	1	1	1	1	['Pseudomonadota']
31AZE	1	1	1	1	1	1	['Pseudomonadota']
31B3A	1	1	1	1	1	1	['Pseudomonadota']
31B3B	1	1	1	1	1	1	['Bacteroidota']
31B5H	1	1	1	1	1	1	['Pseudomonadota']
31B5I	1	1	1	1	1	1	['Pseudomonadota']
31B6Q	1	1	1	1	1	1	['Bacteroidota']
31B73	1	1	1	1	1	1	['Pseudomonadota']
31B8F	1	1	1	1	1	1	['Pseudomonadota']
31B8K	1	1	1	1	1	1	['Pseudomonadota']
31B9F	1	1	1	1	1	1	['Pseudomonadota']
31BB7	1	1	1	1	1	1	['Pseudomonadota']
31BB9	1	1	1	1	1	1	['Pseudomonadota']
31BDD	1	1	1	1	1	1	['Pseudomonadota']
31BFR	1	1	1	1	1	1	['Pseudomonadota']
31BFW	1	1	1	1	1	1	['Pseudomonadota']
31BFY	1	1	1	1	1	1	['Pseudomonadota']
31BG1	1	1	1	1	1	1	['Pseudomonadota']
31BGH	1	1	1	1	1	1	['Pseudomonadota']
31BGU	1	1	1	1	1	1	['Pseudomonadota']
31BGX	1	1	1	1	1	1	['Desulfobacterota']
31BII	1	1	1	1	1	1	['Pseudomonadota']
31BJ4	1	1	1	1	1	1	['Pseudomonadota']
31BJF	1	1	1	1	1	1	['Cyanobacteriota']
31BJN	1	1	1	1	1	1	['Pseudomonadota']
31BKJ	1	1	1	1	1	1	['Pseudomonadota']
31BKY	1	1	1	1	1	1	['Pseudomonadota']
31BME	1	1	1	1	1	1	['Pseudomonadota']
31BNF	1	1	1	1	1	1	['Pseudomonadota']
31BNI	1	1	1	1	1	1	['Pseudomonadota']
31BNP	1	1	1	1	1	1	['Pseudomonadota']
31BPA	1	1	1	1	1	1	['Pseudomonadota']
31BPG	1	1	1	1	1	1	['Bacteroidota']
31BPW	1	1	1	1	1	1	['Pseudomonadota']
31BQ6	1	1	1	1	1	1	['Pseudomonadota']
31BQ7	1	1	1	1	1	1	['Pseudomonadota']
31BQE	1	1	1	1	1	1	['Bacteroidota']
31BQP	1	1	1	1	1	1	['Pseudomonadota']
31BR7	1	1	1	1	1	1	['Pseudomonadota']
31BSC	1	1	1	1	1	1	['Pseudomonadota']
31BSV	1	1	1	1	1	1	['Pseudomonadota']
31BWH	1	1	1	1	1	1	['Pseudomonadota']
31BWI	1	1	1	1	1	1	['Pseudomonadota']
31BX3	1	1	1	1	1	1	['Pseudomonadota']
31BX8	1	1	1	1	1	1	['Pseudomonadota']
31BX9	1	1	1	1	1	1	['Pseudomonadota']
31BXR	1	1	1	1	1	1	['Pseudomonadota']
31BY4	1	1	1	1	1	1	['Pseudomonadota']
31BY6	5	1	1	1	3	3	['Pseudomonadota']
31BYZ	1	1	1	1	1	1	['Pseudomonadota']
31BZ7	1	1	1	1	1	1	['Pseudomonadota']
31BZ9	1	1	1	1	1	1	['Pseudomonadota']
31C05	1	1	1	1	1	1	['Pseudomonadota']
31C18	1	1	1	1	1	1	['Pseudomonadota']
31C1C	1	1	1	1	1	1	['Pseudomonadota']
31C1H	2	1	1	2	2	2	['Pseudomonadota']
31C1I	1	1	1	1	1	1	['Pseudomonadota']
31C1K	1	1	1	1	1	1	['Pseudomonadota']
31C1V	1	1	1	1	1	1	['Pseudomonadota']
31C39	1	1	1	1	1	1	['Pseudomonadota']
31C3X	1	1	1	1	1	1	['Pseudomonadota']
31C4Q	1	1	1	1	1	1	['Pseudomonadota']
31C4R	1	1	1	1	1	1	['Pseudomonadota']
31C50	2	1	1	1	1	1	['Pseudomonadota']
31C5B	3	1	1	1	1	1	['Pseudomonadota']
31C5Y	1	1	1	1	1	1	['Pseudomonadota']
31C71	1	1	1	1	1	1	['Pseudomonadota']
31C94	1	1	1	1	1	1	['Pseudomonadota']
31C98	1	1	1	1	1	1	['Pseudomonadota']
31C9S	1	1	1	1	1	1	['Cyanobacteriota']
31C9V	1	1	1	1	1	1	['Pseudomonadota']
31CA0	1	1	1	1	1	1	['Pseudomonadota']
31CAE	1	1	1	1	1	1	['Pseudomonadota']
31CB6	1	1	1	1	1	1	['Pseudomonadota']
31CCV	1	1	1	1	1	1	['Pseudomonadota']
31CDD	1	1	1	1	1	1	['Pseudomonadota']
31CDG	4	1	1	3	3	4	['Pseudomonadota']
31CFE	1	1	1	1	1	1	['Pseudomonadota']
31CFZ	1	1	1	1	1	1	['Pseudomonadota']
31CH4	1	1	1	1	1	1	['Pseudomonadota']
31CHK	1	1	1	1	1	1	['Pseudomonadota']
31CHW	1	1	1	1	1	1	['Pseudomonadota']
31CJR	1	1	1	1	1	1	['Cyanobacteriota']
31CJU	4	1	1	1	1	1	['Pseudomonadota']
31CK1	1	1	1	1	1	1	['Pseudomonadota']
31CKW	1	1	1	1	1	1	['Pseudomonadota']
31CMF	1	1	1	1	1	1	['Bacteroidota']
31CMW	1	1	1	1	1	1	['Pseudomonadota']
31CNP	1	1	1	1	1	1	['Pseudomonadota']
31CPF	1	1	1	1	1	1	['Pseudomonadota']
31CQN	1	1	1	1	1	1	['Pseudomonadota']
31CR0	1	1	1	1	1	1	['Pseudomonadota']
31CRD	1	1	1	1	1	1	['Pseudomonadota']
31CUC	3	1	1	1	1	1	['Pseudomonadota']
31CUN	1	1	1	1	1	1	['Pseudomonadota']
31CV1	1	1	1	1	1	1	['Pseudomonadota']
31CVS	3	1	1	1	1	1	['Pseudomonadota']
31CWE	1	1	1	1	1	1	['Pseudomonadota']
31CWN	1	1	1	1	1	1	['Pseudomonadota']
31CX8	3	1	1	1	1	1	['Pseudomonadota']
31CY3	1	1	1	1	1	1	['Pseudomonadota']
31CY6	1	1	1	1	1	1	['Pseudomonadota']
31CYB	1	1	1	1	1	1	['Pseudomonadota']
31CZ2	1	1	1	1	1	1	['Desulfobacterota']
31D00	1	1	1	1	1	1	['Pseudomonadota']
31D0E	1	1	1	1	1	1	['Pseudomonadota']
31D0G	2	1	1	1	1	1	['Pseudomonadota']
31D0I	1	1	1	1	1	1	['Pseudomonadota']
31D0M	1	1	1	1	1	1	['Pseudomonadota']
31D1K	1	1	1	1	1	1	['Pseudomonadota']
31D1Q	1	1	1	1	1	1	['Pseudomonadota']
