root_og	n_species	n_phyla	n_classes	n_orders	n_families	n_genera	phyla_set
COG3899	4698	76	160	386	727	1842	AABM5-125-24;Acidobacteriota;Actinomycetota;Armatimonadota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CSP1-3;Caldisericota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Cloacimonadota;Cyanobacteriota;DTU030;Deinococcota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;Fermentibacterota;Fibrobacterota;Fusobacteriota;Gemmatimonadota;Halobacteriota;Hydrogenedentota;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Margulisbacteria;Marinisomatota;Methanobacteriota;Methylomirabilota;Micrarchaeota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospirota;Nitrospirota_A;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Riflebacteria;SAR324;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA6266;UBA8248;UBP6;Verrucomicrobiota;WOR-3;Zixibacteria
COG3904	1767	14	20	61	118	469	Acidobacteriota;Actinomycetota;Bacillota_A;Bacteroidota;Campylobacterota;Chloroflexota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_F;Fusobacteriota;Gemmatimonadota;Nitrospirota;Pseudomonadota;SAR324
COG3908	1524	3	4	17	50	277	Actinomycetota;Nanoarchaeota;Pseudomonadota
COG3915	1559	19	27	80	132	479	Acidobacteriota;Actinomycetota;Asgardarchaeota;Bacillota;Bacillota_G;Bacteroidota;Bipolaricaulota;Campylobacterota;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota_B;Methanobacteriota_B;Myxococcota;Pseudomonadota;SAR324;Thermoproteota;Thermotogota;Verrucomicrobiota
COG3916	2805	30	58	140	279	860	Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Bacillota;Bacillota_A;Bacillota_B;Bacteroidota;Bdellovibrionota;Campylobacterota;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota;Desulfobacterota_D;Desulfobacterota_F;Eisenbacteria;Elusimicrobiota;Gemmatimonadota;JdFR-76;Margulisbacteria;Methylomirabilota;Myxococcota;Nitrospirota;Nitrospirota_A;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;Sumerlaeota;Verrucomicrobiota
COG3924	1063	15	21	38	76	295	Actinomycetota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_D;Bacillota_E;DTU030;Desulfobacterota;Fusobacteriota;Planctomycetota;Pseudomonadota;Spirochaetota;Synergistota;Thermoproteota;Verrucomicrobiota
COG3926	2851	52	89	184	352	1032	Acidobacteriota;Actinomycetota;Aquificota;Armatimonadota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;CG2-30-70-394;Caldisericota;Campylobacterota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deinococcota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Eisenbacteria;Fibrobacterota;Fusobacteriota;Gemmatimonadota;HKB111;Iainarchaeota;KSB1;Krumholzibacteriota;Latescibacterota;Marinisomatota;Myxococcota;Nanoarchaeota;Nitrospirota;Nitrospirota_A;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;SAR324;Spirochaetota;Synergistota;Thermoplasmatota;UBA8248;UBP4;Undinarchaeota;Verrucomicrobiota
COG3946	1414	17	24	60	98	256	Acidobacteriota;Bacteroidota;Bdellovibrionota;CG2-30-53-67;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Elusimicrobiota;Gemmatimonadota;Hydrogenedentota;KSB1;Myxococcota;Myxococcota_A;Pseudomonadota;Spirochaetota;Verrucomicrobiota;Zixibacteria
COG3949	3468	35	88	203	415	1249	Acidobacteriota;Actinomycetota;Asgardarchaeota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bipolaricaulota;Campylobacterota;Chloroflexota;Cyanobacteriota;DTU030;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Fibrobacterota;Fusobacteriota;Gemmatimonadota;Halobacteriota;Krumholzibacteriota;Marinisomatota;Methanobacteriota_B;Patescibacteria;Planctomycetota;Pseudomonadota;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota
COG3951	6299	60	132	290	540	1737	AABM5-125-24;Acidobacteriota;Actinomycetota;Aerophobota;Aquificota;Armatimonadota;Auribacterota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;CG2-30-70-394;Calditrichota;Campylobacterota;Chloroflexota;Chrysiogenota;Cyanobacteriota;DTU030;Deferribacterota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Elusimicrobiota;Eremiobacterota;Fibrobacterota;Gemmatimonadota;Goldbacteria;JdFR-76;KSB1;Krumholzibacteriota;Marinisomatota;Methylomirabilota;Myxococcota;Myxococcota_A;Nitrospinota;Nitrospirota;Nitrospirota_A;Planctomycetota;Poribacteria;Pseudomonadota;Riflebacteria;SAR324;SZUA-79;Spirochaetota;Synergistota;Thermoplasmatota;Thermotogota;UBA8248;UBA9089;UBP15;Verrucomicrobiota;Zixibacteria
COG3959	12854	118	277	719	1524	4445	AABM5-125-24;Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Aerophobota;Altiarchaeota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CG03;CLD3;Caldisericota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Cloacimonadota;Coprothermobacterota;Cyanobacteriota;DTU030;DUMJ01;Deferribacterota;Deinococcota;Delongbacteria;Dependentiae;Desantisbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dictyoglomota;Dormibacterota;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fermentibacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Goldbacteria;HKB111;Hadarchaeota;Halobacteriota;Hydrogenedentota;Iainarchaeota;JACPWU01;JADFOP01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Myxococcota;Myxococcota_A;NPL-UPA2;Nanoarchaeota;Nitrospinota;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;RBG-13-66-14;RUG730;Ratteibacteria;Riflebacteria;SAR324;SZUA-79;Schekmanbacteria;Spirochaetota;Synergistota;TA06;Thermodesulfobiota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA10199;UBA1439;UBA6262;UBA6266;UBA9089;UBP15;UBP18;UBP6;UBP7;Undinarchaeota;Verrucomicrobiota;WOR-3;Wallbacteria;Zixibacteria
COG4032	2345	51	108	260	441	990	Acidobacteriota;Actinomycetota;Asgardarchaeota;Bacillota;Bacillota_A;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_G;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CLD3;Campylobacterota;Chloroflexota;Cyanobacteriota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_F;Dormibacterota;Elusimicrobiota;Eremiobacterota;Fibrobacterota;Gemmatimonadota;Halobacteriota;JACPWU01;JdFR-76;Latescibacterota;Margulisbacteria;Marinisomatota;Methanobacteriota;Methylomirabilota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospinota;Nitrospirota;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;SAR324;Spirochaetota;Thermoplasmatota;Thermoproteota;UBA8248;UBA9089;Verrucomicrobiota;Wallbacteria
COG4039	86	2	4	4	8	30	Halobacteriota;Methanobacteriota
COG4048	189	6	16	17	30	70	Asgardarchaeota;Bacteroidota;Halobacteriota;Methanobacteriota;Thermoplasmatota;Thermoproteota
COG4067	3842	54	103	231	478	1261	4484-113;Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Armatimonadota;Bacillota;Bacteroidota;Bdellovibrionota;Bipolaricaulota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cyanobacteriota;Deferribacterota;Deinococcota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_F;Desulfobacterota_G;EX4484-52;Eisenbacteria;Elusimicrobiota;Gemmatimonadota;Halobacteriota;Hydrogenedentota;Iainarchaeota;JAAXHH01;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methylomirabilota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospinota;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;SAR324;Spirochaetota;Sumerlaeota;Thermoplasmatota;UBA10199;UBA8248;Verrucomicrobiota
COG4072	445	10	12	28	54	140	Actinomycetota;Bacillota;Bacillota_A;Bacteroidota;Eremiobacterota;Methanobacteriota;Methanobacteriota_B;Patescibacteria;Pseudomonadota;Thermoproteota
COG4099	6149	60	118	260	575	1997	AABM5-125-24;Acidobacteriota;Actinomycetota;Armatimonadota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_E;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;CLD3;Calditrichota;Campylobacterota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deinococcota;Delongbacteria;Desulfobacterota;Dictyoglomota;Eisenbacteria;Elusimicrobiota;Fibrobacterota;Fusobacteriota;Gemmatimonadota;Halobacteriota;Hydrogenedentota;JAAXHH01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methylomirabilota;Myxococcota;Nitrospinota;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Ratteibacteria;Riflebacteria;SAR324;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBP4;Verrucomicrobiota;WOR-3;Zixibacteria
COG4104	4109	50	96	228	435	1247	Acidobacteriota;Actinomycetota;Altiarchaeota;Aquificota;Armatimonadota;Asgardarchaeota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_G;Bacteroidota;CG2-30-70-394;Calditrichota;Campylobacterota;Chloroflexota;Cyanobacteriota;Deferribacterota;Deinococcota;Desulfobacterota;Desulfobacterota_E;Desulfobacterota_F;Dormibacterota;Eisenbacteria;Eremiobacterota;Fibrobacterota;Gemmatimonadota;Halobacteriota;KSB1;Margulisbacteria;Marinisomatota;Methanobacteriota;Myxococcota;Nanoarchaeota;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;Ratteibacteria;Riflebacteria;Spirochaetota;Sumerlaeota;Synergistota;Thermoplasmatota;Thermoproteota;UBA9089;Verrucomicrobiota;Zixibacteria
COG4106	9151	87	186	509	1013	2981	AABM5-125-24;Acidobacteriota;Actinomycetota;Altiarchaeota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;Bipolaricaulota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cyanobacteriota;Deferribacterota;Deinococcota;Delongbacteria;Dependentiae;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Goldbacteria;Halobacteriota;Hydrogenedentota;Hydrothermarchaeota;JAAXHH01;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methanobacteriota;Methylomirabilota;Micrarchaeota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Riflebacteria;SAR324;SZUA-79;Spirochaetota;Sumerlaeota;Synergistota;Thermodesulfobiota;Thermoplasmatota;Thermoproteota;UBA10199;UBA6266;UBA8248;UBP13;UBP6;Verrucomicrobiota;WOR-3
COG4152	7975	68	156	367	772	2595	AABM5-125-24;Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Altiarchaeota;Armatimonadota;Asgardarchaeota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CLD3;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deinococcota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_G;Dormibacterota;Eisenbacteria;Elusimicrobiota;Eremiobacterota;Gemmatimonadota;Halobacteriota;Hydrogenedentota;Hydrothermarchaeota;Iainarchaeota;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Muirbacteria;Myxococcota;Nanoarchaeota;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA8248;Verrucomicrobiota;WOR-3;Zixibacteria
COG4166	16619	90	220	649	1403	4832	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Armatimonadota;Asgardarchaeota;Atribacterota;Auribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CAIJMQ01;CSP1-3;Caldisericota;Calditrichota;Calescibacterota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Coprothermobacterota;Cyanobacteriota;DTU030;DUMJ01;Deferribacterota;Deinococcota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_F;Dictyoglomota;Dormibacterota;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;Fibrobacterota;Fusobacteriota;Gemmatimonadota;HKB111;Halobacteriota;Hydrogenedentota;JAAXHH01;JACPWU01;JdFR-76;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Marinisomatota;Methanobacteriota_B;Methylomirabilota;Myxococcota;Myxococcota_A;Nanohaloarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Riflebacteria;SAR324;Schekmanbacteria;Spirochaetota;Sumerlaeota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA10199;UBA1439;UBA6266;UBA8248;UBA8481;UBP15;Verrucomicrobiota;WOR-3;Wallbacteria
COG4175	6183	45	91	264	550	1667	Acidobacteriota;Actinomycetota;Aerophobota;Asgardarchaeota;Atribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CG03;Campylobacterota;Chloroflexota;Cyanobacteriota;DTU030;Deferribacterota;Deinococcota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_E;Desulfobacterota_F;Fusobacteriota;Gemmatimonadota;Halobacteriota;Marinisomatota;Methanobacteriota;Myxococcota;Nitrospinota;Nitrospirota;Planctomycetota;Pseudomonadota;SAR324;Spirochaetota;Synergistota;Thermoplasmatota;Thermotogota;UBA8248;Verrucomicrobiota
COG4177	14381	107	259	686	1451	4510	4484-113;Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Aerophobota;Aquificota;Armatimonadota;Asgardarchaeota;Atribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CSP1-3;Caldisericota;Calditrichota;Calescibacterota;Campylobacterota;Chloroflexota;Cloacimonadota;Coprothermobacterota;Cyanobacteriota;DTU030;DUMJ01;Deferribacterota;Deinococcota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dictyoglomota;Dormibacterota;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;HKB111;Halobacteriota;Hydrogenedentota;Hydrothermarchaeota;Iainarchaeota;JACPWU01;JADFOP01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospinota;Nitrospirota;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;RBG-13-66-14;Riflebacteria;SAR324;SZUA-79;Spirochaetota;Sumerlaeota;Synergistota;TA06;Thermodesulfobiota;Thermoplasmatota;Thermoproteota;Thermosulfidibacterota;Thermotogota;UBA10199;UBA3054;UBA8248;UBA8481;UBA9089;UBP15;UBP6;Verrucomicrobiota;WOR-3;Zixibacteria
COG4190	2027	51	105	217	380	945	Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Aquificota;Armatimonadota;Bacteroidota;Bdellovibrionota;CG2-30-70-394;Campylobacterota;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Elusimicrobiota;Eremiobacterota;Gemmatimonadota;HKB111;Halobacteriota;Hydrogenedentota;Iainarchaeota;JACPWU01;JAMCPX01;Latescibacterota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Myxococcota;Nanoarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Pseudomonadota;SAR324;SZUA-79;Schekmanbacteria;Spirochaetota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA10199;Verrucomicrobiota;WOR-3
COG4226	5909	68	136	369	730	2063	Acidobacteriota;Actinomycetota;Altiarchaeota;Armatimonadota;Atribacterota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacteroidota;Bdellovibrionota;Bipolaricaulota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Deinococcota;Delongbacteria;Dependentiae;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Eisenbacteria;Elusimicrobiota;Fibrobacterota;Gemmatimonadota;Halobacteriota;Hydrogenedentota;JAAXHH01;JACPWU01;JAMCPX01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Margulisbacteria;Marinisomatota;Methanobacteriota;Methylomirabilota;Myxococcota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;Riflebacteria;SAR324;Spirochaetota;Synergistota;Thermoplasmatota;Thermoproteota;UBA10199;UBA8248;UBA8481;UBA9089;Verrucomicrobiota;Wallbacteria
COG4228	1888	26	42	93	165	502	Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Bdellovibrionota;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota;Desulfobacterota_F;Desulfobacterota_G;Elusimicrobiota;Fibrobacterota;JAMCPX01;KSB1;Methylomirabilota;Myxococcota;Nitrospirota;Patescibacteria;Pseudomonadota;Spirochaetota;Synergistota;UBA10199;Verrucomicrobiota
COG4238	1040	13	18	43	69	253	Acidobacteriota;Bacillota;Bacillota_A;Bacteroidota;Campylobacterota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_F;Nitrospirota;Pseudomonadota;Spirochaetota;UBA10199;Verrucomicrobiota
COG4239	4773	44	74	206	431	1348	AABM5-125-24;Acidobacteriota;Actinomycetota;Bacillota;Bacillota_A;Bacillota_G;Bacteroidota;Bdellovibrionota;CAIJMQ01;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cyanobacteriota;Deferribacterota;Deinococcota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_F;Eisenbacteria;Elusimicrobiota;Fibrobacterota;Gemmatimonadota;Hydrogenedentota;Krumholzibacteriota;Latescibacterota;Marinisomatota;Methylomirabilota;Muirbacteria;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospinota;Nitrospirota;Planctomycetota;Poribacteria;Pseudomonadota;Riflebacteria;SAR324;Spirochaetota;Sumerlaeota;UBP4;Verrucomicrobiota
COG4246	1633	10	14	67	120	484	Acidobacteriota;Actinomycetota;Campylobacterota;Cyanobacteriota;Desulfobacterota;Desulfobacterota_B;Myxococcota;Nitrospirota;Pseudomonadota;Synergistota
COG4251	10653	103	238	625	1297	3639	AABM5-125-24;Acidobacteriota;Actinomycetota;Aenigmatarchaeota;Altiarchaeota;Armatimonadota;Asgardarchaeota;Atribacterota;Auribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_D;Bacillota_E;Bacillota_F;Bacillota_G;Bacteroidota;Bdellovibrionota;Bipolaricaulota;CG03;CLD3;CSP1-3;Caldisericota;Calditrichota;Campylobacterota;Chlamydiota;Chloroflexota;Chrysiogenota;Cloacimonadota;Coprothermobacterota;Cyanobacteriota;DUMJ01;Deferribacterota;Deinococcota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Eisenbacteria;Elusimicrobiota;Eremiobacterota;FCPU426;FEN-1099;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Goldbacteria;Halobacteriota;Hydrogenedentota;Hydrothermarchaeota;JACPWU01;JADFOP01;JdFR-76;KSB1;Krumholzibacteriota;Latescibacterota;Lindowbacteria;Margulisbacteria;Marinisomatota;Methanobacteriota;Methanobacteriota_B;Methylomirabilota;Micrarchaeota;Myxococcota;Myxococcota_A;Nanoarchaeota;Nitrospinota;Nitrospirota;Nitrospirota_A;OLB16;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;RUG730;Ratteibacteria;Riflebacteria;SAR324;Spirochaetota;Sumerlaeota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBA10199;UBA1439;UBA6262;UBA8248;UBA9089;UBP4;UBP6;Verrucomicrobiota;WOR-3;Wallbacteria;Zixibacteria
COG4260	7901	67	150	350	714	2527	AABM5-125-24;Acidobacteriota;Actinomycetota;Armatimonadota;Asgardarchaeota;Atribacterota;BMS3Abin14;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_E;Bacillota_F;Bacillota_G;Bacillota_H;Bacteroidota;Bdellovibrionota;Caldisericota;Campylobacterota;Chloroflexota;Cloacimonadota;Cyanobacteriota;Delongbacteria;Desulfobacterota;Desulfobacterota_B;Desulfobacterota_D;Desulfobacterota_E;Desulfobacterota_F;Desulfobacterota_G;Dormibacterota;Edwardsbacteria;Eisenbacteria;Elusimicrobiota;Eremiobacterota;Fermentibacterota;Fibrobacterota;Firestonebacteria;Fusobacteriota;Gemmatimonadota;Halobacteriota;Krumholzibacteriota;Methanobacteriota;Methylomirabilota;Micrarchaeota;Myxococcota;Myxococcota_A;Nitrospinota;Nitrospirota;Omnitrophota;Patescibacteria;Planctomycetota;Poribacteria;Pseudomonadota;RBG-13-66-14;Riflebacteria;SAR324;Spirochaetota;Sumerlaeota;Synergistota;Thermoplasmatota;Thermoproteota;Thermotogota;UBP4;UBP6;Verrucomicrobiota;WOR-3;Zixibacteria
COG4282	1889	26	38	100	205	548	Acidobacteriota;Actinomycetota;Armatimonadota;Bacillota;Bacillota_A;Bacillota_B;Bacillota_C;Bacillota_G;Bacteroidota;Campylobacterota;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota;Elusimicrobiota;Fusobacteriota;Gemmatimonadota;Halobacteriota;Myxococcota;Patescibacteria;Planctomycetota;Pseudomonadota;SAR324;Spirochaetota;Thermoproteota;Verrucomicrobiota
COG4292	3351	35	61	137	268	838	4484-113;AABM5-125-24;Acidobacteriota;Actinomycetota;Armatimonadota;Bacillota;Bacillota_A;Bacillota_C;Bacteroidota;Bdellovibrionota;CAIJMQ01;CSP1-3;Campylobacterota;Chloroflexota;Cyanobacteriota;Deinococcota;Desulfobacterota_B;Dormibacterota;Eisenbacteria;FEN-1099;Fusobacteriota;Gemmatimonadota;Halobacteriota;KSB1;Methanobacteriota;Myxococcota;Nitrospirota;Patescibacteria;Planctomycetota;Pseudomonadota;Riflebacteria;Spirochaetota;Thermoplasmatota;Thermoproteota;Verrucomicrobiota
